date,market,category,commodity,unit,price,H-date
5/15/2022,Ajloun,vegetables and fruits,Tomatoes,KG,0.56,5/15/2022
5/15/2022,Al Aqaba,cereals and tubers,Bread (pita),KG,0.32,5/15/2022
5/15/2022,Al Aqaba,cereals and tubers,Bulgur,KG,0.94,5/15/2022
5/15/2022,Al Aqaba,cereals and tubers,Pasta,300 G,0.35,5/15/2022
5/15/2022,Al Aqaba,cereals and tubers,Potatoes,KG,0.74,5/15/2022
5/15/2022,Al Aqaba,cereals and tubers,Rice (imported),KG,1.37,5/15/2022
5/15/2022,Al Aqaba,cereals and tubers,Wheat flour,1.5 KG,0.93,5/15/2022
5/15/2022,Al Aqaba,"meat, fish and eggs",Eggs,2 KG,2.25,5/15/2022
5/15/2022,Al Aqaba,"meat, fish and eggs","Fish (tuna, canned)",170 G,1.2,5/15/2022
5/15/2022,Al Aqaba,"meat, fish and eggs",Meat (beef),KG,8.9,5/15/2022
5/15/2022,Al Aqaba,"meat, fish and eggs",Meat (chicken),KG,2.36,5/15/2022
5/15/2022,Al Aqaba,"meat, fish and eggs","Meat (chicken, whole)",KG,1.89,5/15/2022
5/15/2022,Al Aqaba,"meat, fish and eggs",Meat (lamb),KG,10.62,5/15/2022
5/15/2022,Al Aqaba,milk and dairy,Cheese (picon),160 G,0.74,5/15/2022
5/15/2022,Al Aqaba,milk and dairy,"Cheese (white, boiled)",KG,5.7,5/15/2022
5/15/2022,Al Aqaba,milk and dairy,Milk (pasteurized),L,1.08,5/15/2022
5/15/2022,Al Aqaba,milk and dairy,Milk (powder),0.8 KG,3.9,5/15/2022
5/15/2022,Al Aqaba,miscellaneous food,Salt (iodised),750 G,0.26,5/15/2022
5/15/2022,Al Aqaba,miscellaneous food,Sugar,KG,0.69,5/15/2022
5/15/2022,Al Aqaba,non-food,Fuel (diesel),L,0.65,5/15/2022
5/15/2022,Al Aqaba,non-food,Fuel (gas),12.5 KG,7,5/15/2022
5/15/2022,Al Aqaba,non-food,Fuel (kerosene),L,0.65,5/15/2022
5/15/2022,Al Aqaba,non-food,Fuel (petrol-gasoline),L,0.89,5/15/2022
5/15/2022,Al Aqaba,oil and fats,Oil (olive),L,7.48,5/15/2022
5/15/2022,Al Aqaba,oil and fats,Oil (vegetable),1.8 L,2.6,5/15/2022
5/15/2022,Al Aqaba,pulses and nuts,"Beans (fava, dry)",KG,1.53,5/15/2022
5/15/2022,Al Aqaba,pulses and nuts,Chickpeas,KG,1.81,5/15/2022
5/15/2022,Al Aqaba,pulses and nuts,Lentils,KG,1.26,5/15/2022
5/15/2022,Al Aqaba,vegetables and fruits,Apples (red),KG,1.23,5/15/2022
5/15/2022,Al Aqaba,vegetables and fruits,Cucumbers,KG,0.46,5/15/2022
5/15/2022,Al Aqaba,vegetables and fruits,Garlic,KG,3.02,5/15/2022
5/15/2022,Al Aqaba,vegetables and fruits,Onions,KG,0.52,5/15/2022
5/15/2022,Al Aqaba,vegetables and fruits,Oranges (big size),KG,0.98,5/15/2022
5/15/2022,Al Aqaba,vegetables and fruits,Spinach,KG,0.43,5/15/2022
5/15/2022,Al Aqaba,vegetables and fruits,Tomatoes,KG,0.6,5/15/2022
5/15/2022,Al Balqa,cereals and tubers,Bread (pita),KG,0.32,5/15/2022
5/15/2022,Al Balqa,cereals and tubers,Bulgur,KG,1.02,5/15/2022
5/15/2022,Al Balqa,cereals and tubers,Pasta,300 G,0.35,5/15/2022
5/15/2022,Al Balqa,cereals and tubers,Potatoes,KG,0.65,5/15/2022
5/15/2022,Al Balqa,cereals and tubers,Rice (imported),KG,1.37,5/15/2022
5/15/2022,Al Balqa,cereals and tubers,Wheat flour,1.5 KG,0.87,5/15/2022
5/15/2022,Al Balqa,"meat, fish and eggs",Eggs,2 KG,2.71,5/15/2022
5/15/2022,Al Balqa,"meat, fish and eggs","Fish (tuna, canned)",170 G,1.13,5/15/2022
5/15/2022,Al Balqa,"meat, fish and eggs",Meat (beef),KG,8.5,5/15/2022
5/15/2022,Al Balqa,"meat, fish and eggs",Meat (chicken),KG,2.3,5/15/2022
5/15/2022,Al Balqa,"meat, fish and eggs","Meat (chicken, whole)",KG,1.8,5/15/2022
5/15/2022,Al Balqa,"meat, fish and eggs",Meat (lamb),KG,10,5/15/2022
5/15/2022,Al Balqa,milk and dairy,Cheese (picon),160 G,0.61,5/15/2022
5/15/2022,Al Balqa,milk and dairy,"Cheese (white, boiled)",KG,5.79,5/15/2022
5/15/2022,Al Balqa,milk and dairy,Milk (pasteurized),L,1,5/15/2022
5/15/2022,Al Balqa,milk and dairy,Milk (powder),0.8 KG,4.24,5/15/2022
5/15/2022,Al Balqa,miscellaneous food,Salt (iodised),750 G,0.25,5/15/2022
5/15/2022,Al Balqa,miscellaneous food,Sugar,KG,0.87,5/15/2022
5/15/2022,Al Balqa,non-food,Fuel (diesel),L,0.65,5/15/2022
5/15/2022,Al Balqa,non-food,Fuel (gas),12.5 KG,7,5/15/2022
5/15/2022,Al Balqa,non-food,Fuel (kerosene),L,0.65,5/15/2022
5/15/2022,Al Balqa,non-food,Fuel (petrol-gasoline),L,0.89,5/15/2022
5/15/2022,Al Balqa,oil and fats,Oil (olive),L,6.5,5/15/2022
5/15/2022,Al Balqa,oil and fats,Oil (vegetable),1.8 L,2.78,5/15/2022
5/15/2022,Al Balqa,pulses and nuts,"Beans (fava, dry)",KG,1.73,5/15/2022
5/15/2022,Al Balqa,pulses and nuts,Chickpeas,KG,2.36,5/15/2022
5/15/2022,Al Balqa,pulses and nuts,Lentils,KG,1.16,5/15/2022
5/15/2022,Al Balqa,vegetables and fruits,Apples (red),KG,1.26,5/15/2022
5/15/2022,Al Balqa,vegetables and fruits,Bananas,KG,0.85,5/15/2022
5/15/2022,Al Balqa,vegetables and fruits,Cucumbers,KG,0.54,5/15/2022
5/15/2022,Al Balqa,vegetables and fruits,Garlic,KG,2.47,5/15/2022
5/15/2022,Al Balqa,vegetables and fruits,Onions,KG,0.5,5/15/2022
5/15/2022,Al Balqa,vegetables and fruits,Oranges (big size),KG,0.74,5/15/2022
5/15/2022,Al Balqa,vegetables and fruits,Spinach,KG,0.5,5/15/2022
5/15/2022,Al Balqa,vegetables and fruits,Tomatoes,KG,0.49,5/15/2022
5/15/2022,Al Karak,cereals and tubers,Bread (pita),KG,0.32,5/15/2022
5/15/2022,Al Karak,cereals and tubers,Bulgur,KG,1.01,5/15/2022
5/15/2022,Al Karak,cereals and tubers,Pasta,300 G,0.45,5/15/2022
5/15/2022,Al Karak,cereals and tubers,Potatoes,KG,0.58,5/15/2022
5/15/2022,Al Karak,cereals and tubers,Rice (imported),KG,1.3,5/15/2022
5/15/2022,Al Karak,cereals and tubers,Wheat flour,1.5 KG,1,5/15/2022
5/15/2022,Al Karak,"meat, fish and eggs",Eggs,2 KG,2.5,5/15/2022
5/15/2022,Al Karak,"meat, fish and eggs","Fish (tuna, canned)",170 G,0.85,5/15/2022
5/15/2022,Al Karak,"meat, fish and eggs",Meat (beef),KG,8,5/15/2022
5/15/2022,Al Karak,"meat, fish and eggs",Meat (chicken),KG,2.31,5/15/2022
5/15/2022,Al Karak,"meat, fish and eggs","Meat (chicken, whole)",KG,1.81,5/15/2022
5/15/2022,Al Karak,"meat, fish and eggs",Meat (lamb),KG,9.18,5/15/2022
5/15/2022,Al Karak,milk and dairy,Cheese (picon),160 G,0.77,5/15/2022
5/15/2022,Al Karak,milk and dairy,"Cheese (white, boiled)",KG,5.69,5/15/2022
5/15/2022,Al Karak,milk and dairy,Milk (pasteurized),L,1.2,5/15/2022
5/15/2022,Al Karak,milk and dairy,Milk (powder),0.8 KG,3.78,5/15/2022
5/15/2022,Al Karak,miscellaneous food,Salt (iodised),750 G,0.3,5/15/2022
5/15/2022,Al Karak,miscellaneous food,Sugar,KG,0.7,5/15/2022
5/15/2022,Al Karak,non-food,Fuel (diesel),L,0.65,5/15/2022
5/15/2022,Al Karak,non-food,Fuel (gas),12.5 KG,7,5/15/2022
5/15/2022,Al Karak,non-food,Fuel (kerosene),L,0.65,5/15/2022
5/15/2022,Al Karak,non-food,Fuel (petrol-gasoline),L,0.89,5/15/2022
5/15/2022,Al Karak,oil and fats,Oil (olive),L,5.32,5/15/2022
5/15/2022,Al Karak,oil and fats,Oil (vegetable),1.8 L,2.89,5/15/2022
5/15/2022,Al Karak,pulses and nuts,"Beans (fava, dry)",KG,1.49,5/15/2022
5/15/2022,Al Karak,pulses and nuts,Chickpeas,KG,2.22,5/15/2022
5/15/2022,Al Karak,pulses and nuts,Lentils,KG,1.68,5/15/2022
5/15/2022,Al Karak,vegetables and fruits,Apples (red),KG,1.15,5/15/2022
5/15/2022,Al Karak,vegetables and fruits,Bananas,KG,0.8,5/15/2022
5/15/2022,Al Karak,vegetables and fruits,Cucumbers,KG,0.47,5/15/2022
5/15/2022,Al Karak,vegetables and fruits,Garlic,KG,3.72,5/15/2022
5/15/2022,Al Karak,vegetables and fruits,Onions,KG,0.49,5/15/2022
5/15/2022,Al Karak,vegetables and fruits,Oranges (big size),KG,1.14,5/15/2022
5/15/2022,Al Karak,vegetables and fruits,Spinach,KG,0.47,5/15/2022
5/15/2022,Al Karak,vegetables and fruits,Tomatoes,KG,0.42,5/15/2022
5/15/2022,Al Mafraq,cereals and tubers,Bread (pita),KG,0.32,5/15/2022
5/15/2022,Al Mafraq,cereals and tubers,Bulgur,KG,0.75,5/15/2022
5/15/2022,Al Mafraq,cereals and tubers,Pasta,300 G,0.35,5/15/2022
5/15/2022,Al Mafraq,cereals and tubers,Potatoes,KG,0.67,5/15/2022
5/15/2022,Al Mafraq,cereals and tubers,Rice (imported),KG,1.42,5/15/2022
5/15/2022,Al Mafraq,cereals and tubers,Wheat flour,1.5 KG,0.83,5/15/2022
5/15/2022,Al Mafraq,"meat, fish and eggs",Eggs,2 KG,2.43,5/15/2022
5/15/2022,Al Mafraq,"meat, fish and eggs","Fish (tuna, canned)",170 G,1.19,5/15/2022
5/15/2022,Al Mafraq,"meat, fish and eggs",Meat (beef),KG,8.68,5/15/2022
5/15/2022,Al Mafraq,"meat, fish and eggs",Meat (chicken),KG,2.31,5/15/2022
5/15/2022,Al Mafraq,"meat, fish and eggs","Meat (chicken, whole)",KG,1.72,5/15/2022
5/15/2022,Al Mafraq,"meat, fish and eggs",Meat (lamb),KG,10.68,5/15/2022
5/15/2022,Al Mafraq,milk and dairy,Cheese (picon),160 G,0.78,5/15/2022
5/15/2022,Al Mafraq,milk and dairy,"Cheese (white, boiled)",KG,5.87,5/15/2022
5/15/2022,Al Mafraq,milk and dairy,Milk (pasteurized),L,1.2,5/15/2022
5/15/2022,Al Mafraq,milk and dairy,Milk (powder),0.8 KG,4.09,5/15/2022
5/15/2022,Al Mafraq,miscellaneous food,Salt (iodised),750 G,0.28,5/15/2022
5/15/2022,Al Mafraq,miscellaneous food,Sugar,KG,0.72,5/15/2022
5/15/2022,Al Mafraq,non-food,Fuel (diesel),L,0.65,5/15/2022
5/15/2022,Al Mafraq,non-food,Fuel (gas),12.5 KG,7,5/15/2022
5/15/2022,Al Mafraq,non-food,Fuel (kerosene),L,0.65,5/15/2022
5/15/2022,Al Mafraq,non-food,Fuel (petrol-gasoline),L,0.89,5/15/2022
5/15/2022,Al Mafraq,oil and fats,Oil (olive),L,6.34,5/15/2022
5/15/2022,Al Mafraq,oil and fats,Oil (vegetable),1.8 L,2.75,5/15/2022
5/15/2022,Al Mafraq,pulses and nuts,"Beans (fava, dry)",KG,1.69,5/15/2022
5/15/2022,Al Mafraq,pulses and nuts,Chickpeas,KG,1.67,5/15/2022
5/15/2022,Al Mafraq,pulses and nuts,Lentils,KG,1.2,5/15/2022
5/15/2022,Al Mafraq,vegetables and fruits,Apples (red),KG,1.47,5/15/2022
5/15/2022,Al Mafraq,vegetables and fruits,Bananas,KG,0.83,5/15/2022
5/15/2022,Al Mafraq,vegetables and fruits,Cucumbers,KG,0.47,5/15/2022
5/15/2022,Al Mafraq,vegetables and fruits,Garlic,KG,3.29,5/15/2022
5/15/2022,Al Mafraq,vegetables and fruits,Onions,KG,0.5,5/15/2022
5/15/2022,Al Mafraq,vegetables and fruits,Oranges (big size),KG,0.91,5/15/2022
5/15/2022,Al Mafraq,vegetables and fruits,Spinach,KG,0.72,5/15/2022
5/15/2022,Al Mafraq,vegetables and fruits,Tomatoes,KG,0.63,5/15/2022
5/15/2022,Al Tafilah,cereals and tubers,Bread (pita),KG,0.32,5/15/2022
5/15/2022,Al Tafilah,cereals and tubers,Bulgur,KG,0.81,5/15/2022
5/15/2022,Al Tafilah,cereals and tubers,Pasta,300 G,0.37,5/15/2022
5/15/2022,Al Tafilah,cereals and tubers,Potatoes,KG,0.67,5/15/2022
5/15/2022,Al Tafilah,cereals and tubers,Rice (imported),KG,1.25,5/15/2022
5/15/2022,Al Tafilah,cereals and tubers,Wheat flour,1.5 KG,1.04,5/15/2022
5/15/2022,Al Tafilah,"meat, fish and eggs",Eggs,2 KG,2.57,5/15/2022
5/15/2022,Al Tafilah,"meat, fish and eggs","Fish (tuna, canned)",170 G,0.84,5/15/2022
5/15/2022,Al Tafilah,"meat, fish and eggs",Meat (beef),KG,8.12,5/15/2022
5/15/2022,Al Tafilah,"meat, fish and eggs",Meat (chicken),KG,2.28,5/15/2022
5/15/2022,Al Tafilah,"meat, fish and eggs","Meat (chicken, whole)",KG,1.79,5/15/2022
5/15/2022,Al Tafilah,"meat, fish and eggs",Meat (lamb),KG,10,5/15/2022
5/15/2022,Al Tafilah,milk and dairy,Cheese (picon),160 G,0.78,5/15/2022
5/15/2022,Al Tafilah,milk and dairy,"Cheese (white, boiled)",KG,5.08,5/15/2022
5/15/2022,Al Tafilah,milk and dairy,Milk (pasteurized),L,1.11,5/15/2022
5/15/2022,Al Tafilah,milk and dairy,Milk (powder),0.8 KG,3.91,5/15/2022
5/15/2022,Al Tafilah,miscellaneous food,Salt (iodised),750 G,0.31,5/15/2022
5/15/2022,Al Tafilah,miscellaneous food,Sugar,KG,0.76,5/15/2022
5/15/2022,Al Tafilah,non-food,Fuel (diesel),L,0.65,5/15/2022
5/15/2022,Al Tafilah,non-food,Fuel (gas),12.5 KG,7,5/15/2022
5/15/2022,Al Tafilah,non-food,Fuel (kerosene),L,0.65,5/15/2022
5/15/2022,Al Tafilah,non-food,Fuel (petrol-gasoline),L,0.89,5/15/2022
5/15/2022,Al Tafilah,oil and fats,Oil (olive),L,5.58,5/15/2022
5/15/2022,Al Tafilah,oil and fats,Oil (vegetable),1.8 L,2.71,5/15/2022
5/15/2022,Al Tafilah,pulses and nuts,"Beans (fava, dry)",KG,1.41,5/15/2022
5/15/2022,Al Tafilah,pulses and nuts,Chickpeas,KG,1.75,5/15/2022
5/15/2022,Al Tafilah,pulses and nuts,Lentils,KG,1.58,5/15/2022
5/15/2022,Al Tafilah,vegetables and fruits,Apples (red),KG,1.09,5/15/2022
5/15/2022,Al Tafilah,vegetables and fruits,Bananas,KG,0.93,5/15/2022
5/15/2022,Al Tafilah,vegetables and fruits,Cucumbers,KG,0.42,5/15/2022
5/15/2022,Al Tafilah,vegetables and fruits,Garlic,KG,3.51,5/15/2022
5/15/2022,Al Tafilah,vegetables and fruits,Onions,KG,0.4,5/15/2022
5/15/2022,Al Tafilah,vegetables and fruits,Oranges (big size),KG,0.8,5/15/2022
5/15/2022,Al Tafilah,vegetables and fruits,Spinach,KG,0.43,5/15/2022
5/15/2022,Al Tafilah,vegetables and fruits,Tomatoes,KG,0.53,5/15/2022
5/15/2022,Amman,cereals and tubers,Bread (pita),KG,0.32,5/15/2022
5/15/2022,Amman,cereals and tubers,Bulgur,KG,0.87,5/15/2022
5/15/2022,Amman,cereals and tubers,Pasta,300 G,0.34,5/15/2022
5/15/2022,Amman,cereals and tubers,Potatoes,KG,0.77,5/15/2022
5/15/2022,Amman,cereals and tubers,Rice (imported),KG,1.35,5/15/2022
5/15/2022,Amman,cereals and tubers,Wheat flour,1.5 KG,0.83,5/15/2022
5/15/2022,Amman,"meat, fish and eggs",Eggs,2 KG,2.72,5/15/2022
5/15/2022,Amman,"meat, fish and eggs","Fish (tuna, canned)",170 G,1.13,5/15/2022
5/15/2022,Amman,"meat, fish and eggs",Meat (beef),KG,9.2,5/15/2022
5/15/2022,Amman,"meat, fish and eggs",Meat (chicken),KG,2.4,5/15/2022
5/15/2022,Amman,"meat, fish and eggs","Meat (chicken, whole)",KG,1.81,5/15/2022
5/15/2022,Amman,"meat, fish and eggs",Meat (lamb),KG,11.59,5/15/2022
5/15/2022,Amman,milk and dairy,Cheese (picon),160 G,0.72,5/15/2022
5/15/2022,Amman,milk and dairy,"Cheese (white, boiled)",KG,6.23,5/15/2022
5/15/2022,Amman,milk and dairy,Milk (pasteurized),L,1.06,5/15/2022
5/15/2022,Amman,milk and dairy,Milk (powder),0.8 KG,4.06,5/15/2022
5/15/2022,Amman,miscellaneous food,Salt (iodised),750 G,0.3,5/15/2022
5/15/2022,Amman,miscellaneous food,Sugar,KG,0.66,5/15/2022
5/15/2022,Amman,non-food,Fuel (diesel),L,0.65,5/15/2022
5/15/2022,Amman,non-food,Fuel (gas),12.5 KG,7,5/15/2022
5/15/2022,Amman,non-food,Fuel (kerosene),L,0.65,5/15/2022
5/15/2022,Amman,non-food,Fuel (petrol-gasoline),L,0.89,5/15/2022
5/15/2022,Amman,oil and fats,Oil (olive),L,7.07,5/15/2022
5/15/2022,Amman,oil and fats,Oil (vegetable),1.8 L,2.74,5/15/2022
5/15/2022,Amman,pulses and nuts,"Beans (fava, dry)",KG,1.68,5/15/2022
5/15/2022,Amman,pulses and nuts,Chickpeas,KG,1.89,5/15/2022
5/15/2022,Amman,pulses and nuts,Lentils,KG,1.28,5/15/2022
5/15/2022,Amman,vegetables and fruits,Apples (red),KG,1.94,5/15/2022
5/15/2022,Amman,vegetables and fruits,Bananas,KG,0.94,5/15/2022
5/15/2022,Amman,vegetables and fruits,Cucumbers,KG,0.57,5/15/2022
5/15/2022,Amman,vegetables and fruits,Garlic,KG,4.06,5/15/2022
5/15/2022,Amman,vegetables and fruits,Onions,KG,0.55,5/15/2022
5/15/2022,Amman,vegetables and fruits,Oranges (big size),KG,1.26,5/15/2022
5/15/2022,Amman,vegetables and fruits,Spinach,KG,0.57,5/15/2022
5/15/2022,Amman,vegetables and fruits,Tomatoes,KG,0.61,5/15/2022
5/15/2022,Irbid,cereals and tubers,Bread (pita),KG,0.33,5/15/2022
5/15/2022,Irbid,cereals and tubers,Bulgur,KG,0.97,5/15/2022
5/15/2022,Irbid,cereals and tubers,Pasta,300 G,0.34,5/15/2022
5/15/2022,Irbid,cereals and tubers,Potatoes,KG,0.72,5/15/2022
5/15/2022,Irbid,cereals and tubers,Rice (imported),KG,1.43,5/15/2022
5/15/2022,Irbid,cereals and tubers,Wheat flour,1.5 KG,0.89,5/15/2022
5/15/2022,Irbid,"meat, fish and eggs",Eggs,2 KG,2.35,5/15/2022
5/15/2022,Irbid,"meat, fish and eggs","Fish (tuna, canned)",170 G,1.22,5/15/2022
5/15/2022,Irbid,"meat, fish and eggs",Meat (beef),KG,9.07,5/15/2022
5/15/2022,Irbid,"meat, fish and eggs",Meat (chicken),KG,2.48,5/15/2022
5/15/2022,Irbid,"meat, fish and eggs","Meat (chicken, whole)",KG,1.75,5/15/2022
5/15/2022,Irbid,"meat, fish and eggs",Meat (lamb),KG,10.75,5/15/2022
5/15/2022,Irbid,milk and dairy,Cheese (picon),160 G,0.75,5/15/2022
5/15/2022,Irbid,milk and dairy,"Cheese (white, boiled)",KG,6,5/15/2022
5/15/2022,Irbid,milk and dairy,Milk (pasteurized),L,1.02,5/15/2022
5/15/2022,Irbid,milk and dairy,Milk (powder),0.8 KG,4.05,5/15/2022
5/15/2022,Irbid,miscellaneous food,Salt (iodised),750 G,0.28,5/15/2022
5/15/2022,Irbid,miscellaneous food,Sugar,KG,0.72,5/15/2022
5/15/2022,Irbid,non-food,Fuel (diesel),L,0.65,5/15/2022
5/15/2022,Irbid,non-food,Fuel (gas),12.5 KG,7,5/15/2022
5/15/2022,Irbid,non-food,Fuel (kerosene),L,0.65,5/15/2022
5/15/2022,Irbid,non-food,Fuel (petrol-gasoline),L,0.89,5/15/2022
5/15/2022,Irbid,oil and fats,Oil (olive),L,6.47,5/15/2022
5/15/2022,Irbid,oil and fats,Oil (vegetable),1.8 L,2.59,5/15/2022
5/15/2022,Irbid,pulses and nuts,"Beans (fava, dry)",KG,1.48,5/15/2022
5/15/2022,Irbid,pulses and nuts,Chickpeas,KG,1.75,5/15/2022
5/15/2022,Irbid,pulses and nuts,Lentils,KG,1.34,5/15/2022
5/15/2022,Irbid,vegetables and fruits,Apples (red),KG,1.51,5/15/2022
5/15/2022,Irbid,vegetables and fruits,Bananas,KG,0.89,5/15/2022
5/15/2022,Irbid,vegetables and fruits,Cucumbers,KG,0.45,5/15/2022
5/15/2022,Irbid,vegetables and fruits,Garlic,KG,3.61,5/15/2022
5/15/2022,Irbid,vegetables and fruits,Onions,KG,0.67,5/15/2022
5/15/2022,Irbid,vegetables and fruits,Oranges (big size),KG,1.29,5/15/2022
5/15/2022,Irbid,vegetables and fruits,Spinach,KG,0.72,5/15/2022
5/15/2022,Irbid,vegetables and fruits,Tomatoes,KG,0.62,5/15/2022
5/15/2022,Jarash,cereals and tubers,Bread (pita),KG,0.35,5/15/2022
5/15/2022,Jarash,cereals and tubers,Bulgur,KG,0.83,5/15/2022
5/15/2022,Jarash,cereals and tubers,Pasta,300 G,0.34,5/15/2022
5/15/2022,Jarash,cereals and tubers,Potatoes,KG,0.6,5/15/2022
5/15/2022,Jarash,cereals and tubers,Rice (imported),KG,1.43,5/15/2022
5/15/2022,Jarash,cereals and tubers,Wheat flour,1.5 KG,1.41,5/15/2022
5/15/2022,Jarash,"meat, fish and eggs",Eggs,2 KG,2.27,5/15/2022
5/15/2022,Jarash,"meat, fish and eggs","Fish (tuna, canned)",170 G,1.19,5/15/2022
5/15/2022,Jarash,"meat, fish and eggs",Meat (beef),KG,8.87,5/15/2022
5/15/2022,Jarash,"meat, fish and eggs",Meat (chicken),KG,2.17,5/15/2022
5/15/2022,Jarash,"meat, fish and eggs","Meat (chicken, whole)",KG,1.72,5/15/2022
5/15/2022,Jarash,"meat, fish and eggs",Meat (lamb),KG,10.63,5/15/2022
5/15/2022,Jarash,milk and dairy,Cheese (picon),160 G,0.77,5/15/2022
5/15/2022,Jarash,milk and dairy,"Cheese (white, boiled)",KG,6,5/15/2022
5/15/2022,Jarash,milk and dairy,Milk (pasteurized),L,1.16,5/15/2022
5/15/2022,Jarash,milk and dairy,Milk (powder),0.8 KG,3.84,5/15/2022
5/15/2022,Jarash,miscellaneous food,Salt (iodised),750 G,0.29,5/15/2022
5/15/2022,Jarash,miscellaneous food,Sugar,KG,0.71,5/15/2022
5/15/2022,Jarash,non-food,Fuel (diesel),L,0.65,5/15/2022
5/15/2022,Jarash,non-food,Fuel (gas),12.5 KG,7,5/15/2022
5/15/2022,Jarash,non-food,Fuel (kerosene),L,0.65,5/15/2022
5/15/2022,Jarash,non-food,Fuel (petrol-gasoline),L,0.89,5/15/2022
5/15/2022,Jarash,oil and fats,Oil (olive),L,6,5/15/2022
5/15/2022,Jarash,oil and fats,Oil (vegetable),1.8 L,2.74,5/15/2022
5/15/2022,Jarash,pulses and nuts,"Beans (fava, dry)",KG,1.63,5/15/2022
5/15/2022,Jarash,pulses and nuts,Chickpeas,KG,1.7,5/15/2022
5/15/2022,Jarash,pulses and nuts,Lentils,KG,1.19,5/15/2022
5/15/2022,Jarash,vegetables and fruits,Apples (red),KG,1.4,5/15/2022
5/15/2022,Jarash,vegetables and fruits,Bananas,KG,0.85,5/15/2022
5/15/2022,Jarash,vegetables and fruits,Cucumbers,KG,0.83,5/15/2022
5/15/2022,Jarash,vegetables and fruits,Garlic,KG,3.01,5/15/2022
5/15/2022,Jarash,vegetables and fruits,Onions,KG,0.57,5/15/2022
5/15/2022,Jarash,vegetables and fruits,Oranges (big size),KG,1.13,5/15/2022
5/15/2022,Jarash,vegetables and fruits,Spinach,KG,0.68,5/15/2022
5/15/2022,Jarash,vegetables and fruits,Tomatoes,KG,0.54,5/15/2022
5/15/2022,Maan,cereals and tubers,Bread (pita),KG,0.32,5/15/2022
5/15/2022,Maan,cereals and tubers,Bulgur,KG,0.93,5/15/2022
5/15/2022,Maan,cereals and tubers,Pasta,300 G,0.36,5/15/2022
5/15/2022,Maan,cereals and tubers,Potatoes,KG,0.56,5/15/2022
5/15/2022,Maan,cereals and tubers,Rice (imported),KG,1.26,5/15/2022
5/15/2022,Maan,cereals and tubers,Wheat flour,1.5 KG,0.9,5/15/2022
5/15/2022,Maan,"meat, fish and eggs",Eggs,2 KG,2.71,5/15/2022
5/15/2022,Maan,"meat, fish and eggs","Fish (tuna, canned)",170 G,0.91,5/15/2022
5/15/2022,Maan,"meat, fish and eggs",Meat (beef),KG,7.94,5/15/2022
5/15/2022,Maan,"meat, fish and eggs",Meat (chicken),KG,2,5/15/2022
5/15/2022,Maan,"meat, fish and eggs","Meat (chicken, whole)",KG,1.85,5/15/2022
5/15/2022,Maan,"meat, fish and eggs",Meat (lamb),KG,9.51,5/15/2022
5/15/2022,Maan,milk and dairy,Cheese (picon),160 G,0.74,5/15/2022
5/15/2022,Maan,milk and dairy,"Cheese (white, boiled)",KG,5.01,5/15/2022
5/15/2022,Maan,milk and dairy,Milk (pasteurized),L,1.09,5/15/2022
5/15/2022,Maan,milk and dairy,Milk (powder),0.8 KG,3.45,5/15/2022
5/15/2022,Maan,miscellaneous food,Salt (iodised),750 G,0.25,5/15/2022
5/15/2022,Maan,miscellaneous food,Sugar,KG,0.73,5/15/2022
5/15/2022,Maan,non-food,Fuel (diesel),L,0.65,5/15/2022
5/15/2022,Maan,non-food,Fuel (gas),12.5 KG,7,5/15/2022
5/15/2022,Maan,non-food,Fuel (kerosene),L,0.65,5/15/2022
5/15/2022,Maan,non-food,Fuel (petrol-gasoline),L,0.89,5/15/2022
5/15/2022,Maan,oil and fats,Oil (olive),L,6.09,5/15/2022
5/15/2022,Maan,oil and fats,Oil (vegetable),1.8 L,2.77,5/15/2022
5/15/2022,Maan,pulses and nuts,"Beans (fava, dry)",KG,1.25,5/15/2022
5/15/2022,Maan,pulses and nuts,Chickpeas,KG,2.14,5/15/2022
5/15/2022,Maan,pulses and nuts,Lentils,KG,1.13,5/15/2022
5/15/2022,Maan,vegetables and fruits,Apples (red),KG,1.6,5/15/2022
5/15/2022,Maan,vegetables and fruits,Bananas,KG,1,5/15/2022
5/15/2022,Maan,vegetables and fruits,Cucumbers,KG,0.48,5/15/2022
5/15/2022,Maan,vegetables and fruits,Garlic,KG,3.56,5/15/2022
5/15/2022,Maan,vegetables and fruits,Onions,KG,0.53,5/15/2022
5/15/2022,Maan,vegetables and fruits,Oranges (big size),KG,1.21,5/15/2022
5/15/2022,Maan,vegetables and fruits,Spinach,KG,0.62,5/15/2022
5/15/2022,Maan,vegetables and fruits,Tomatoes,KG,0.47,5/15/2022
5/15/2022,Madaba,cereals and tubers,Bread (pita),KG,0.32,5/15/2022
5/15/2022,Madaba,cereals and tubers,Bulgur,KG,0.96,5/15/2022
5/15/2022,Madaba,cereals and tubers,Pasta,300 G,0.37,5/15/2022
5/15/2022,Madaba,cereals and tubers,Potatoes,KG,0.67,5/15/2022
5/15/2022,Madaba,cereals and tubers,Rice (imported),KG,1.35,5/15/2022
5/15/2022,Madaba,cereals and tubers,Wheat flour,1.5 KG,1.12,5/15/2022
5/15/2022,Madaba,"meat, fish and eggs",Eggs,2 KG,2.75,5/15/2022
5/15/2022,Madaba,"meat, fish and eggs","Fish (tuna, canned)",170 G,1.2,5/15/2022
