date,market,category,commodity,unit,price,H-date
4/15/2022,Madaba,milk and dairy,Milk (pasteurized),L,1.03,14/09/1443
4/15/2022,Madaba,milk and dairy,Milk (powder),0.8 KG,4.28,14/09/1443
4/15/2022,Madaba,miscellaneous food,Salt (iodised),750 G,0.28,14/09/1443
4/15/2022,Madaba,miscellaneous food,Sugar,KG,0.74,14/09/1443
4/15/2022,Madaba,non-food,Fuel (diesel),L,0.61,14/09/1443
4/15/2022,Madaba,non-food,Fuel (gas),12.5 KG,7,14/09/1443
4/15/2022,Madaba,non-food,Fuel (kerosene),L,0.61,14/09/1443
4/15/2022,Madaba,non-food,Fuel (petrol-gasoline),L,0.85,14/09/1443
4/15/2022,Madaba,oil and fats,Oil (olive),L,6.75,14/09/1443
4/15/2022,Madaba,oil and fats,Oil (vegetable),1.8 L,2.61,14/09/1443
4/15/2022,Madaba,pulses and nuts,"Beans (fava, dry)",KG,1.31,14/09/1443
4/15/2022,Madaba,pulses and nuts,Chickpeas,KG,1.91,14/09/1443
4/15/2022,Madaba,pulses and nuts,Lentils,KG,1.06,14/09/1443
4/15/2022,Madaba,vegetables and fruits,Apples (red),KG,1.28,14/09/1443
4/15/2022,Madaba,vegetables and fruits,Bananas,KG,0.93,14/09/1443
4/15/2022,Madaba,vegetables and fruits,Cucumbers,KG,0.5,14/09/1443
4/15/2022,Madaba,vegetables and fruits,Garlic,KG,3.51,14/09/1443
4/15/2022,Madaba,vegetables and fruits,Onions,KG,0.54,14/09/1443
4/15/2022,Madaba,vegetables and fruits,Oranges (big size),KG,0.8,14/09/1443
4/15/2022,Madaba,vegetables and fruits,Spinach,KG,0.5,14/09/1443
4/15/2022,Madaba,vegetables and fruits,Tomatoes,KG,0.57,14/09/1443
4/15/2022,Zarqa,cereals and tubers,Bread (pita),KG,0.32,14/09/1443
4/15/2022,Zarqa,cereals and tubers,Bulgur,KG,0.86,14/09/1443
4/15/2022,Zarqa,cereals and tubers,Pasta,300 G,0.35,14/09/1443
4/15/2022,Zarqa,cereals and tubers,Potatoes,KG,0.65,14/09/1443
4/15/2022,Zarqa,cereals and tubers,Rice (imported),KG,1.23,14/09/1443
4/15/2022,Zarqa,cereals and tubers,Wheat flour,1.5 KG,0.87,14/09/1443
4/15/2022,Zarqa,"meat, fish and eggs",Eggs,2 KG,2.57,14/09/1443
4/15/2022,Zarqa,"meat, fish and eggs","Fish (tuna, canned)",170 G,1.3,14/09/1443
4/15/2022,Zarqa,"meat, fish and eggs",Meat (beef),KG,9.87,14/09/1443
4/15/2022,Zarqa,"meat, fish and eggs",Meat (chicken),KG,2.07,14/09/1443
4/15/2022,Zarqa,"meat, fish and eggs","Meat (chicken, whole)",KG,1.66,14/09/1443
4/15/2022,Zarqa,"meat, fish and eggs",Meat (lamb),KG,9.87,14/09/1443
4/15/2022,Zarqa,milk and dairy,Cheese (picon),160 G,0.72,14/09/1443
4/15/2022,Zarqa,milk and dairy,"Cheese (white, boiled)",KG,5.05,14/09/1443
4/15/2022,Zarqa,milk and dairy,Milk (pasteurized),L,1,14/09/1443
4/15/2022,Zarqa,milk and dairy,Milk (powder),0.8 KG,3.56,14/09/1443
4/15/2022,Zarqa,miscellaneous food,Salt (iodised),750 G,0.28,14/09/1443
4/15/2022,Zarqa,miscellaneous food,Sugar,KG,0.69,14/09/1443
4/15/2022,Zarqa,non-food,Fuel (diesel),L,0.61,14/09/1443
4/15/2022,Zarqa,non-food,Fuel (gas),12.5 KG,7,14/09/1443
4/15/2022,Zarqa,non-food,Fuel (kerosene),L,0.61,14/09/1443
4/15/2022,Zarqa,non-food,Fuel (petrol-gasoline),L,0.85,14/09/1443
4/15/2022,Zarqa,oil and fats,Oil (olive),L,6.46,14/09/1443
4/15/2022,Zarqa,oil and fats,Oil (vegetable),1.8 L,2.63,14/09/1443
4/15/2022,Zarqa,pulses and nuts,"Beans (fava, dry)",KG,1.53,14/09/1443
4/15/2022,Zarqa,pulses and nuts,Chickpeas,KG,1.58,14/09/1443
4/15/2022,Zarqa,pulses and nuts,Lentils,KG,1.27,14/09/1443
4/15/2022,Zarqa,vegetables and fruits,Apples (red),KG,1.41,14/09/1443
4/15/2022,Zarqa,vegetables and fruits,Bananas,KG,0.9,14/09/1443
4/15/2022,Zarqa,vegetables and fruits,Cucumbers,KG,0.54,14/09/1443
4/15/2022,Zarqa,vegetables and fruits,Garlic,KG,4.38,14/09/1443
4/15/2022,Zarqa,vegetables and fruits,Onions,KG,0.51,14/09/1443
4/15/2022,Zarqa,vegetables and fruits,Oranges (big size),KG,0.87,14/09/1443
4/15/2022,Zarqa,vegetables and fruits,Spinach,KG,0.4,14/09/1443
4/15/2022,Zarqa,vegetables and fruits,Tomatoes,KG,0.68,14/09/1443
5/15/2022,Ajloun,cereals and tubers,Bread (pita),KG,0.32,14/10/1443
5/15/2022,Ajloun,cereals and tubers,Bulgur,KG,0.81,14/10/1443
5/15/2022,Ajloun,cereals and tubers,Pasta,300 G,0.35,14/10/1443
5/15/2022,Ajloun,cereals and tubers,Potatoes,KG,0.64,14/10/1443
5/15/2022,Ajloun,cereals and tubers,Rice (imported),KG,1.48,14/10/1443
5/15/2022,Ajloun,cereals and tubers,Wheat flour,1.5 KG,0.85,14/10/1443
5/15/2022,Ajloun,"meat, fish and eggs",Eggs,2 KG,2.32,14/10/1443
5/15/2022,Ajloun,"meat, fish and eggs","Fish (tuna, canned)",170 G,1.22,14/10/1443
5/15/2022,Ajloun,"meat, fish and eggs",Meat (beef),KG,8.69,14/10/1443
5/15/2022,Ajloun,"meat, fish and eggs",Meat (chicken),KG,2.39,14/10/1443
5/15/2022,Ajloun,"meat, fish and eggs","Meat (chicken, whole)",KG,1.74,14/10/1443
5/15/2022,Ajloun,"meat, fish and eggs",Meat (lamb),KG,10.51,14/10/1443
5/15/2022,Ajloun,milk and dairy,Cheese (picon),160 G,0.84,14/10/1443
5/15/2022,Ajloun,milk and dairy,"Cheese (white, boiled)",KG,6.74,14/10/1443
5/15/2022,Ajloun,milk and dairy,Milk (pasteurized),L,1.2,14/10/1443
5/15/2022,Ajloun,milk and dairy,Milk (powder),0.8 KG,4.12,14/10/1443
5/15/2022,Ajloun,miscellaneous food,Salt (iodised),750 G,0.28,14/10/1443
5/15/2022,Ajloun,miscellaneous food,Sugar,KG,0.74,14/10/1443
5/15/2022,Ajloun,non-food,Fuel (diesel),L,0.65,14/10/1443
5/15/2022,Ajloun,non-food,Fuel (gas),12.5 KG,7,14/10/1443
5/15/2022,Ajloun,non-food,Fuel (kerosene),L,0.65,14/10/1443
5/15/2022,Ajloun,non-food,Fuel (petrol-gasoline),L,0.89,14/10/1443
5/15/2022,Ajloun,oil and fats,Oil (olive),L,6,14/10/1443
5/15/2022,Ajloun,oil and fats,Oil (vegetable),1.8 L,2.78,14/10/1443
5/15/2022,Ajloun,pulses and nuts,"Beans (fava, dry)",KG,1.56,14/10/1443
5/15/2022,Ajloun,pulses and nuts,Chickpeas,KG,1.63,14/10/1443
5/15/2022,Ajloun,pulses and nuts,Lentils,KG,1,14/10/1443
5/15/2022,Ajloun,vegetables and fruits,Apples (red),KG,1.34,14/10/1443
5/15/2022,Ajloun,vegetables and fruits,Bananas,KG,0.91,14/10/1443
5/15/2022,Ajloun,vegetables and fruits,Cucumbers,KG,0.45,14/10/1443
5/15/2022,Ajloun,vegetables and fruits,Garlic,KG,2.65,14/10/1443
5/15/2022,Ajloun,vegetables and fruits,Onions,KG,0.53,14/10/1443
5/15/2022,Ajloun,vegetables and fruits,Oranges (big size),KG,1.25,14/10/1443
5/15/2022,Ajloun,vegetables and fruits,Spinach,KG,0.52,14/10/1443
5/15/2022,Ajloun,vegetables and fruits,Tomatoes,KG,0.56,14/10/1443
5/15/2022,Al Aqaba,cereals and tubers,Bread (pita),KG,0.32,14/10/1443
5/15/2022,Al Aqaba,cereals and tubers,Bulgur,KG,0.94,14/10/1443
5/15/2022,Al Aqaba,cereals and tubers,Pasta,300 G,0.35,14/10/1443
5/15/2022,Al Aqaba,cereals and tubers,Potatoes,KG,0.74,14/10/1443
5/15/2022,Al Aqaba,cereals and tubers,Rice (imported),KG,1.37,14/10/1443
5/15/2022,Al Aqaba,cereals and tubers,Wheat flour,1.5 KG,0.93,14/10/1443
5/15/2022,Al Aqaba,"meat, fish and eggs",Eggs,2 KG,2.25,14/10/1443
5/15/2022,Al Aqaba,"meat, fish and eggs","Fish (tuna, canned)",170 G,1.2,14/10/1443
5/15/2022,Al Aqaba,"meat, fish and eggs",Meat (beef),KG,8.9,14/10/1443
5/15/2022,Al Aqaba,"meat, fish and eggs",Meat (chicken),KG,2.36,14/10/1443
5/15/2022,Al Aqaba,"meat, fish and eggs","Meat (chicken, whole)",KG,1.89,14/10/1443
5/15/2022,Al Aqaba,"meat, fish and eggs",Meat (lamb),KG,10.62,14/10/1443
5/15/2022,Al Aqaba,milk and dairy,Cheese (picon),160 G,0.74,14/10/1443
5/15/2022,Al Aqaba,milk and dairy,"Cheese (white, boiled)",KG,5.7,14/10/1443
5/15/2022,Al Aqaba,milk and dairy,Milk (pasteurized),L,1.08,14/10/1443
5/15/2022,Al Aqaba,milk and dairy,Milk (powder),0.8 KG,3.9,14/10/1443
5/15/2022,Al Aqaba,miscellaneous food,Salt (iodised),750 G,0.26,14/10/1443
5/15/2022,Al Aqaba,miscellaneous food,Sugar,KG,0.69,14/10/1443
5/15/2022,Al Aqaba,non-food,Fuel (diesel),L,0.65,14/10/1443
5/15/2022,Al Aqaba,non-food,Fuel (gas),12.5 KG,7,14/10/1443
5/15/2022,Al Aqaba,non-food,Fuel (kerosene),L,0.65,14/10/1443
5/15/2022,Al Aqaba,non-food,Fuel (petrol-gasoline),L,0.89,14/10/1443
5/15/2022,Al Aqaba,oil and fats,Oil (olive),L,7.48,14/10/1443
5/15/2022,Al Aqaba,oil and fats,Oil (vegetable),1.8 L,2.6,14/10/1443
5/15/2022,Al Aqaba,pulses and nuts,"Beans (fava, dry)",KG,1.53,14/10/1443
5/15/2022,Al Aqaba,pulses and nuts,Chickpeas,KG,1.81,14/10/1443
5/15/2022,Al Aqaba,pulses and nuts,Lentils,KG,1.26,14/10/1443
5/15/2022,Al Aqaba,vegetables and fruits,Apples (red),KG,1.23,14/10/1443
5/15/2022,Al Aqaba,vegetables and fruits,Cucumbers,KG,0.46,14/10/1443
5/15/2022,Al Aqaba,vegetables and fruits,Garlic,KG,3.02,14/10/1443
5/15/2022,Al Aqaba,vegetables and fruits,Onions,KG,0.52,14/10/1443
5/15/2022,Al Aqaba,vegetables and fruits,Oranges (big size),KG,0.98,14/10/1443
5/15/2022,Al Aqaba,vegetables and fruits,Spinach,KG,0.43,14/10/1443
5/15/2022,Al Aqaba,vegetables and fruits,Tomatoes,KG,0.6,14/10/1443
5/15/2022,Al Balqa,cereals and tubers,Bread (pita),KG,0.32,14/10/1443
5/15/2022,Al Balqa,cereals and tubers,Bulgur,KG,1.02,14/10/1443
5/15/2022,Al Balqa,cereals and tubers,Pasta,300 G,0.35,14/10/1443
5/15/2022,Al Balqa,cereals and tubers,Potatoes,KG,0.65,14/10/1443
5/15/2022,Al Balqa,cereals and tubers,Rice (imported),KG,1.37,14/10/1443
5/15/2022,Al Balqa,cereals and tubers,Wheat flour,1.5 KG,0.87,14/10/1443
5/15/2022,Al Balqa,"meat, fish and eggs",Eggs,2 KG,2.71,14/10/1443
5/15/2022,Al Balqa,"meat, fish and eggs","Fish (tuna, canned)",170 G,1.13,14/10/1443
5/15/2022,Al Balqa,"meat, fish and eggs",Meat (beef),KG,8.5,14/10/1443
5/15/2022,Al Balqa,"meat, fish and eggs",Meat (chicken),KG,2.3,14/10/1443
5/15/2022,Al Balqa,"meat, fish and eggs","Meat (chicken, whole)",KG,1.8,14/10/1443
5/15/2022,Al Balqa,"meat, fish and eggs",Meat (lamb),KG,10,14/10/1443
5/15/2022,Al Balqa,milk and dairy,Cheese (picon),160 G,0.61,14/10/1443
5/15/2022,Al Balqa,milk and dairy,"Cheese (white, boiled)",KG,5.79,14/10/1443
5/15/2022,Al Balqa,milk and dairy,Milk (pasteurized),L,1,14/10/1443
5/15/2022,Al Balqa,milk and dairy,Milk (powder),0.8 KG,4.24,14/10/1443
5/15/2022,Al Balqa,miscellaneous food,Salt (iodised),750 G,0.25,14/10/1443
5/15/2022,Al Balqa,miscellaneous food,Sugar,KG,0.87,14/10/1443
5/15/2022,Al Balqa,non-food,Fuel (diesel),L,0.65,14/10/1443
5/15/2022,Al Balqa,non-food,Fuel (gas),12.5 KG,7,14/10/1443
5/15/2022,Al Balqa,non-food,Fuel (kerosene),L,0.65,14/10/1443
5/15/2022,Al Balqa,non-food,Fuel (petrol-gasoline),L,0.89,14/10/1443
5/15/2022,Al Balqa,oil and fats,Oil (olive),L,6.5,14/10/1443
5/15/2022,Al Balqa,oil and fats,Oil (vegetable),1.8 L,2.78,14/10/1443
5/15/2022,Al Balqa,pulses and nuts,"Beans (fava, dry)",KG,1.73,14/10/1443
5/15/2022,Al Balqa,pulses and nuts,Chickpeas,KG,2.36,14/10/1443
5/15/2022,Al Balqa,pulses and nuts,Lentils,KG,1.16,14/10/1443
5/15/2022,Al Balqa,vegetables and fruits,Apples (red),KG,1.26,14/10/1443
5/15/2022,Al Balqa,vegetables and fruits,Bananas,KG,0.85,14/10/1443
5/15/2022,Al Balqa,vegetables and fruits,Cucumbers,KG,0.54,14/10/1443
5/15/2022,Al Balqa,vegetables and fruits,Garlic,KG,2.47,14/10/1443
5/15/2022,Al Balqa,vegetables and fruits,Onions,KG,0.5,14/10/1443
5/15/2022,Al Balqa,vegetables and fruits,Oranges (big size),KG,0.74,14/10/1443
5/15/2022,Al Balqa,vegetables and fruits,Spinach,KG,0.5,14/10/1443
5/15/2022,Al Balqa,vegetables and fruits,Tomatoes,KG,0.49,14/10/1443
5/15/2022,Al Karak,cereals and tubers,Bread (pita),KG,0.32,14/10/1443
5/15/2022,Al Karak,cereals and tubers,Bulgur,KG,1.01,14/10/1443
5/15/2022,Al Karak,cereals and tubers,Pasta,300 G,0.45,14/10/1443
5/15/2022,Al Karak,cereals and tubers,Potatoes,KG,0.58,14/10/1443
5/15/2022,Al Karak,cereals and tubers,Rice (imported),KG,1.3,14/10/1443
5/15/2022,Al Karak,cereals and tubers,Wheat flour,1.5 KG,1,14/10/1443
5/15/2022,Al Karak,"meat, fish and eggs",Eggs,2 KG,2.5,14/10/1443
5/15/2022,Al Karak,"meat, fish and eggs","Fish (tuna, canned)",170 G,0.85,14/10/1443
5/15/2022,Al Karak,"meat, fish and eggs",Meat (beef),KG,8,14/10/1443
5/15/2022,Al Karak,"meat, fish and eggs",Meat (chicken),KG,2.31,14/10/1443
5/15/2022,Al Karak,"meat, fish and eggs","Meat (chicken, whole)",KG,1.81,14/10/1443
5/15/2022,Al Karak,"meat, fish and eggs",Meat (lamb),KG,9.18,14/10/1443
5/15/2022,Al Karak,milk and dairy,Cheese (picon),160 G,0.77,14/10/1443
5/15/2022,Al Karak,milk and dairy,"Cheese (white, boiled)",KG,5.69,14/10/1443
5/15/2022,Al Karak,milk and dairy,Milk (pasteurized),L,1.2,14/10/1443
5/15/2022,Al Karak,milk and dairy,Milk (powder),0.8 KG,3.78,14/10/1443
5/15/2022,Al Karak,miscellaneous food,Salt (iodised),750 G,0.3,14/10/1443
5/15/2022,Al Karak,miscellaneous food,Sugar,KG,0.7,14/10/1443
5/15/2022,Al Karak,non-food,Fuel (diesel),L,0.65,14/10/1443
5/15/2022,Al Karak,non-food,Fuel (gas),12.5 KG,7,14/10/1443
5/15/2022,Al Karak,non-food,Fuel (kerosene),L,0.65,14/10/1443
5/15/2022,Al Karak,non-food,Fuel (petrol-gasoline),L,0.89,14/10/1443
5/15/2022,Al Karak,oil and fats,Oil (olive),L,5.32,14/10/1443
5/15/2022,Al Karak,oil and fats,Oil (vegetable),1.8 L,2.89,14/10/1443
5/15/2022,Al Karak,pulses and nuts,"Beans (fava, dry)",KG,1.49,14/10/1443
5/15/2022,Al Karak,pulses and nuts,Chickpeas,KG,2.22,14/10/1443
5/15/2022,Al Karak,pulses and nuts,Lentils,KG,1.68,14/10/1443
5/15/2022,Al Karak,vegetables and fruits,Apples (red),KG,1.15,14/10/1443
5/15/2022,Al Karak,vegetables and fruits,Bananas,KG,0.8,14/10/1443
5/15/2022,Al Karak,vegetables and fruits,Cucumbers,KG,0.47,14/10/1443
5/15/2022,Al Karak,vegetables and fruits,Garlic,KG,3.72,14/10/1443
5/15/2022,Al Karak,vegetables and fruits,Onions,KG,0.49,14/10/1443
5/15/2022,Al Karak,vegetables and fruits,Oranges (big size),KG,1.14,14/10/1443
5/15/2022,Al Karak,vegetables and fruits,Spinach,KG,0.47,14/10/1443
5/15/2022,Al Karak,vegetables and fruits,Tomatoes,KG,0.42,14/10/1443
5/15/2022,Al Mafraq,cereals and tubers,Bread (pita),KG,0.32,14/10/1443
5/15/2022,Al Mafraq,cereals and tubers,Bulgur,KG,0.75,14/10/1443
5/15/2022,Al Mafraq,cereals and tubers,Pasta,300 G,0.35,14/10/1443
5/15/2022,Al Mafraq,cereals and tubers,Potatoes,KG,0.67,14/10/1443
5/15/2022,Al Mafraq,cereals and tubers,Rice (imported),KG,1.42,14/10/1443
5/15/2022,Al Mafraq,cereals and tubers,Wheat flour,1.5 KG,0.83,14/10/1443
5/15/2022,Al Mafraq,"meat, fish and eggs",Eggs,2 KG,2.43,14/10/1443
5/15/2022,Al Mafraq,"meat, fish and eggs","Fish (tuna, canned)",170 G,1.19,14/10/1443
5/15/2022,Al Mafraq,"meat, fish and eggs",Meat (beef),KG,8.68,14/10/1443
5/15/2022,Al Mafraq,"meat, fish and eggs",Meat (chicken),KG,2.31,14/10/1443
5/15/2022,Al Mafraq,"meat, fish and eggs","Meat (chicken, whole)",KG,1.72,14/10/1443
5/15/2022,Al Mafraq,"meat, fish and eggs",Meat (lamb),KG,10.68,14/10/1443
5/15/2022,Al Mafraq,milk and dairy,Cheese (picon),160 G,0.78,14/10/1443
5/15/2022,Al Mafraq,milk and dairy,"Cheese (white, boiled)",KG,5.87,14/10/1443
5/15/2022,Al Mafraq,milk and dairy,Milk (pasteurized),L,1.2,14/10/1443
5/15/2022,Al Mafraq,milk and dairy,Milk (powder),0.8 KG,4.09,14/10/1443
5/15/2022,Al Mafraq,miscellaneous food,Salt (iodised),750 G,0.28,14/10/1443
5/15/2022,Al Mafraq,miscellaneous food,Sugar,KG,0.72,14/10/1443
5/15/2022,Al Mafraq,non-food,Fuel (diesel),L,0.65,14/10/1443
5/15/2022,Al Mafraq,non-food,Fuel (gas),12.5 KG,7,14/10/1443
5/15/2022,Al Mafraq,non-food,Fuel (kerosene),L,0.65,14/10/1443
5/15/2022,Al Mafraq,non-food,Fuel (petrol-gasoline),L,0.89,14/10/1443
5/15/2022,Al Mafraq,oil and fats,Oil (olive),L,6.34,14/10/1443
5/15/2022,Al Mafraq,oil and fats,Oil (vegetable),1.8 L,2.75,14/10/1443
5/15/2022,Al Mafraq,pulses and nuts,"Beans (fava, dry)",KG,1.69,14/10/1443
5/15/2022,Al Mafraq,pulses and nuts,Chickpeas,KG,1.67,14/10/1443
5/15/2022,Al Mafraq,pulses and nuts,Lentils,KG,1.2,14/10/1443
5/15/2022,Al Mafraq,vegetables and fruits,Apples (red),KG,1.47,14/10/1443
5/15/2022,Al Mafraq,vegetables and fruits,Bananas,KG,0.83,14/10/1443
5/15/2022,Al Mafraq,vegetables and fruits,Cucumbers,KG,0.47,14/10/1443
5/15/2022,Al Mafraq,vegetables and fruits,Garlic,KG,3.29,14/10/1443
5/15/2022,Al Mafraq,vegetables and fruits,Onions,KG,0.5,14/10/1443
5/15/2022,Al Mafraq,vegetables and fruits,Oranges (big size),KG,0.91,14/10/1443
5/15/2022,Al Mafraq,vegetables and fruits,Spinach,KG,0.72,14/10/1443
5/15/2022,Al Mafraq,vegetables and fruits,Tomatoes,KG,0.63,14/10/1443
5/15/2022,Al Tafilah,cereals and tubers,Bread (pita),KG,0.32,14/10/1443
5/15/2022,Al Tafilah,cereals and tubers,Bulgur,KG,0.81,14/10/1443
5/15/2022,Al Tafilah,cereals and tubers,Pasta,300 G,0.37,14/10/1443
5/15/2022,Al Tafilah,cereals and tubers,Potatoes,KG,0.67,14/10/1443
5/15/2022,Al Tafilah,cereals and tubers,Rice (imported),KG,1.25,14/10/1443
5/15/2022,Al Tafilah,cereals and tubers,Wheat flour,1.5 KG,1.04,14/10/1443
5/15/2022,Al Tafilah,"meat, fish and eggs",Eggs,2 KG,2.57,14/10/1443
5/15/2022,Al Tafilah,"meat, fish and eggs","Fish (tuna, canned)",170 G,0.84,14/10/1443
5/15/2022,Al Tafilah,"meat, fish and eggs",Meat (beef),KG,8.12,14/10/1443
5/15/2022,Al Tafilah,"meat, fish and eggs",Meat (chicken),KG,2.28,14/10/1443
5/15/2022,Al Tafilah,"meat, fish and eggs","Meat (chicken, whole)",KG,1.79,14/10/1443
5/15/2022,Al Tafilah,"meat, fish and eggs",Meat (lamb),KG,10,14/10/1443
5/15/2022,Al Tafilah,milk and dairy,Cheese (picon),160 G,0.78,14/10/1443
5/15/2022,Al Tafilah,milk and dairy,"Cheese (white, boiled)",KG,5.08,14/10/1443
5/15/2022,Al Tafilah,milk and dairy,Milk (pasteurized),L,1.11,14/10/1443
5/15/2022,Al Tafilah,milk and dairy,Milk (powder),0.8 KG,3.91,14/10/1443
5/15/2022,Al Tafilah,miscellaneous food,Salt (iodised),750 G,0.31,14/10/1443
5/15/2022,Al Tafilah,miscellaneous food,Sugar,KG,0.76,14/10/1443
5/15/2022,Al Tafilah,non-food,Fuel (diesel),L,0.65,14/10/1443
5/15/2022,Al Tafilah,non-food,Fuel (gas),12.5 KG,7,14/10/1443
5/15/2022,Al Tafilah,non-food,Fuel (kerosene),L,0.65,14/10/1443
5/15/2022,Al Tafilah,non-food,Fuel (petrol-gasoline),L,0.89,14/10/1443
5/15/2022,Al Tafilah,oil and fats,Oil (olive),L,5.58,14/10/1443
5/15/2022,Al Tafilah,oil and fats,Oil (vegetable),1.8 L,2.71,14/10/1443
5/15/2022,Al Tafilah,pulses and nuts,"Beans (fava, dry)",KG,1.41,14/10/1443
5/15/2022,Al Tafilah,pulses and nuts,Chickpeas,KG,1.75,14/10/1443
5/15/2022,Al Tafilah,pulses and nuts,Lentils,KG,1.58,14/10/1443
5/15/2022,Al Tafilah,vegetables and fruits,Apples (red),KG,1.09,14/10/1443
5/15/2022,Al Tafilah,vegetables and fruits,Bananas,KG,0.93,14/10/1443
5/15/2022,Al Tafilah,vegetables and fruits,Cucumbers,KG,0.42,14/10/1443
5/15/2022,Al Tafilah,vegetables and fruits,Garlic,KG,3.51,14/10/1443
5/15/2022,Al Tafilah,vegetables and fruits,Onions,KG,0.4,14/10/1443
5/15/2022,Al Tafilah,vegetables and fruits,Oranges (big size),KG,0.8,14/10/1443
5/15/2022,Al Tafilah,vegetables and fruits,Spinach,KG,0.43,14/10/1443
5/15/2022,Al Tafilah,vegetables and fruits,Tomatoes,KG,0.53,14/10/1443
5/15/2022,Amman,cereals and tubers,Bread (pita),KG,0.32,14/10/1443
5/15/2022,Amman,cereals and tubers,Bulgur,KG,0.87,14/10/1443
5/15/2022,Amman,cereals and tubers,Pasta,300 G,0.34,14/10/1443
5/15/2022,Amman,cereals and tubers,Potatoes,KG,0.77,14/10/1443
5/15/2022,Amman,cereals and tubers,Rice (imported),KG,1.35,14/10/1443
5/15/2022,Amman,cereals and tubers,Wheat flour,1.5 KG,0.83,14/10/1443
5/15/2022,Amman,"meat, fish and eggs",Eggs,2 KG,2.72,14/10/1443
5/15/2022,Amman,"meat, fish and eggs","Fish (tuna, canned)",170 G,1.13,14/10/1443
5/15/2022,Amman,"meat, fish and eggs",Meat (beef),KG,9.2,14/10/1443
5/15/2022,Amman,"meat, fish and eggs",Meat (chicken),KG,2.4,14/10/1443
5/15/2022,Amman,"meat, fish and eggs","Meat (chicken, whole)",KG,1.81,14/10/1443
5/15/2022,Amman,"meat, fish and eggs",Meat (lamb),KG,11.59,14/10/1443
5/15/2022,Amman,milk and dairy,Cheese (picon),160 G,0.72,14/10/1443
5/15/2022,Amman,milk and dairy,"Cheese (white, boiled)",KG,6.23,14/10/1443
5/15/2022,Amman,milk and dairy,Milk (pasteurized),L,1.06,14/10/1443
5/15/2022,Amman,milk and dairy,Milk (powder),0.8 KG,4.06,14/10/1443
5/15/2022,Amman,miscellaneous food,Salt (iodised),750 G,0.3,14/10/1443
5/15/2022,Amman,miscellaneous food,Sugar,KG,0.66,14/10/1443
5/15/2022,Amman,non-food,Fuel (diesel),L,0.65,14/10/1443
5/15/2022,Amman,non-food,Fuel (gas),12.5 KG,7,14/10/1443
5/15/2022,Amman,non-food,Fuel (kerosene),L,0.65,14/10/1443
5/15/2022,Amman,non-food,Fuel (petrol-gasoline),L,0.89,14/10/1443
5/15/2022,Amman,oil and fats,Oil (olive),L,7.07,14/10/1443
5/15/2022,Amman,oil and fats,Oil (vegetable),1.8 L,2.74,14/10/1443
5/15/2022,Amman,pulses and nuts,"Beans (fava, dry)",KG,1.68,14/10/1443
5/15/2022,Amman,pulses and nuts,Chickpeas,KG,1.89,14/10/1443
5/15/2022,Amman,pulses and nuts,Lentils,KG,1.28,14/10/1443
5/15/2022,Amman,vegetables and fruits,Apples (red),KG,1.94,14/10/1443
5/15/2022,Amman,vegetables and fruits,Bananas,KG,0.94,14/10/1443
5/15/2022,Amman,vegetables and fruits,Cucumbers,KG,0.57,14/10/1443
5/15/2022,Amman,vegetables and fruits,Garlic,KG,4.06,14/10/1443
5/15/2022,Amman,vegetables and fruits,Onions,KG,0.55,14/10/1443
5/15/2022,Amman,vegetables and fruits,Oranges (big size),KG,1.26,14/10/1443
5/15/2022,Amman,vegetables and fruits,Spinach,KG,0.57,14/10/1443
5/15/2022,Amman,vegetables and fruits,Tomatoes,KG,0.61,14/10/1443
5/15/2022,Irbid,cereals and tubers,Bread (pita),KG,0.33,14/10/1443
5/15/2022,Irbid,cereals and tubers,Bulgur,KG,0.97,14/10/1443
5/15/2022,Irbid,cereals and tubers,Pasta,300 G,0.34,14/10/1443
5/15/2022,Irbid,cereals and tubers,Potatoes,KG,0.72,14/10/1443
5/15/2022,Irbid,cereals and tubers,Rice (imported),KG,1.43,14/10/1443
5/15/2022,Irbid,cereals and tubers,Wheat flour,1.5 KG,0.89,14/10/1443
5/15/2022,Irbid,"meat, fish and eggs",Eggs,2 KG,2.35,14/10/1443
5/15/2022,Irbid,"meat, fish and eggs","Fish (tuna, canned)",170 G,1.22,14/10/1443
5/15/2022,Irbid,"meat, fish and eggs",Meat (beef),KG,9.07,14/10/1443
5/15/2022,Irbid,"meat, fish and eggs",Meat (chicken),KG,2.48,14/10/1443
5/15/2022,Irbid,"meat, fish and eggs","Meat (chicken, whole)",KG,1.75,14/10/1443
5/15/2022,Irbid,"meat, fish and eggs",Meat (lamb),KG,10.75,14/10/1443
5/15/2022,Irbid,milk and dairy,Cheese (picon),160 G,0.75,14/10/1443
5/15/2022,Irbid,milk and dairy,"Cheese (white, boiled)",KG,6,14/10/1443
5/15/2022,Irbid,milk and dairy,Milk (pasteurized),L,1.02,14/10/1443
5/15/2022,Irbid,milk and dairy,Milk (powder),0.8 KG,4.05,14/10/1443
5/15/2022,Irbid,miscellaneous food,Salt (iodised),750 G,0.28,14/10/1443
5/15/2022,Irbid,miscellaneous food,Sugar,KG,0.72,14/10/1443
5/15/2022,Irbid,non-food,Fuel (diesel),L,0.65,14/10/1443
5/15/2022,Irbid,non-food,Fuel (gas),12.5 KG,7,14/10/1443
5/15/2022,Irbid,non-food,Fuel (kerosene),L,0.65,14/10/1443
